log_worked=true
source_log_lines=1287
total_result_lines=118
project_translation_units=22
project_cache_decisions=22
project_cache_hits=0
project_cache_misses=22
project_other_stage_results=22
project_cache_miss_pct=100.00

source	stage	output	hash_key	outcome
autogen/src/cuda/fna/source_125.cu	nvcc_outer	source_125.cu.o	025c85d0d13c6eb63dd1142cb1e1ebf63e428ffb4ce1c86a8142dee3c107367e	not cacheable
autogen/src/cuda/fna/source_125.cu	module_id	source_125.module_id	347ed7ad38d31d2cd5e7e4bde26c8891e8e6a2ed254621963c85aa62f1eb57bc	cache miss
autogen/src/cuda/fna/source_125.cu	ptx	source_125.ptx	68dc0464c8293f4ddd558c2362a1c7778ef50dcedc11b141e9418d10c0d59742	cache miss
autogen/src/cuda/fna/source_125.cu	cubin	source_125.cubin	f3c9ec9f242cb5220f495cb2d18b579208f28acee2982e2c2556964232ce6166	cache miss
autogen/src/cuda/fna/source_125.cu	host	source_125.cu.o	cb9f344a4bcb14369fb02206feac7ca861632d4ee9d08ed18dbc474133bae07b	cache miss
autogen/src/cuda/fna/source_20.cu	nvcc_outer	source_20.cu.o	6fc781f2967a6bcbb374dcb93ed9bbbd16788e9fc540944d752a0cb8c996b535	not cacheable
autogen/src/cuda/fna/source_20.cu	module_id	source_20.module_id	948d2b49a1f8861176b9e3448f78cfc3641483986ce1d9a6694b675f2f70704a	cache miss
autogen/src/cuda/fna/source_20.cu	ptx	source_20.ptx	87eae5da5412de261e2e1a90d9d92e987793936e1942c80eb49c5d056c51ddd8	cache miss
autogen/src/cuda/fna/source_20.cu	cubin	source_20.cubin	9ae57a2ea6cb9cfe9c8e52bd0dcfbf6a747fc0ca4f0e1beeb7b9c827c34ce421	cache miss
autogen/src/cuda/fna/source_20.cu	host	source_20.cu.o	769fa5641c43359e3825aa0eca63c366564f7342f65e93609440a8bbdf559fc4	cache miss
autogen/src/cuda/fna/source_30.cu	nvcc_outer	source_30.cu.o	8c0bd6f98ff3633bea06e671f8e5214b804ace3062cec4834f44408b4d050f56	not cacheable
autogen/src/cuda/fna/source_30.cu	module_id	source_30.module_id	66b18bde557e97fa335c70794701be87d57eedf8329a61bd3d31670fe6d7c602	cache miss
autogen/src/cuda/fna/source_30.cu	ptx	source_30.ptx	b98a9dda64052bddbdbc254b997a5473f3ef67296532338d66e4b7fc3d31c904	cache miss
autogen/src/cuda/fna/source_30.cu	cubin	source_30.cubin	636f817b98e6934ba07b2cb7e464362db84be52abca017f13e157b16c70eb2b2	cache miss
autogen/src/cuda/fna/source_30.cu	host	source_30.cu.o	6f801f2b3b8d05cde30a925e06a2f6d88a899074a27f9be00924d6a3cf3b0e5e	cache miss
autogen/src/cuda/fna/source_40.cu	nvcc_outer	source_40.cu.o	44f72d0d032428b8c75da8f080a1fd30c9b8c32a4b39808de3f54c59d8c8854b	not cacheable
autogen/src/cuda/fna/source_40.cu	module_id	source_40.module_id	24423bfc6f837b5d8c899157b54c4496664dce26c87b3175f6b785c3ec79886c	cache miss
autogen/src/cuda/fna/source_40.cu	ptx	source_40.ptx	454dd7c193330c228765a98f3ca923e853e388a2ae5d8462b8e7a8f0a3e71627	cache miss
autogen/src/cuda/fna/source_40.cu	cubin	source_40.cubin	13d842265c18f9a5b84310d0f17363cc859b9e6f972359f07f884ca705742173	cache miss
autogen/src/cuda/fna/source_40.cu	host	source_40.cu.o	ac250920568e1c7858563e542dd35bcef9222b57ea300b18cd76475b1aee90ce	cache miss
autogen/src/cuda/fna/source_50.cu	nvcc_outer	source_50.cu.o	3ec320b1fb86fe98723cfeb19df5611c3b5f15e699e640db157ed2d59a52c65b	not cacheable
autogen/src/cuda/fna/source_50.cu	module_id	source_50.module_id	5b0d2c71ffd01b2085eec44d983a8992dd468cd41a25aef0b0219d9027068658	cache miss
autogen/src/cuda/fna/source_50.cu	ptx	source_50.ptx	7de5c159f6e90aed600e4a11995d91d5e51ee546025c0a24351c1da0f13485e5	cache miss
autogen/src/cuda/fna/source_50.cu	cubin	source_50.cubin	53f24302c2f19ed91ac7a0167e0f1ffba19ff9f384060e049ac93539503d59c7	cache miss
autogen/src/cuda/fna/source_50.cu	host	source_50.cu.o	e20e7cfcf75d6597b8282dd3c645160ce5ad55ec4903212eef778dff55dfdeb9	cache miss
autogen/src/cuda/fna/source_60.cu	nvcc_outer	source_60.cu.o	b30adaa54d2cc840e5dc3363447d02afdced47c0ebb4485fc42496cd56b6fdb2	not cacheable
autogen/src/cuda/fna/source_60.cu	module_id	source_60.module_id	1e180b3bd2add5eed53270d4bd0eb31f0f7498a868e9e872be3094739d79a14e	cache miss
autogen/src/cuda/fna/source_60.cu	ptx	source_60.ptx	8822a85e99fc0a57c76ce297a99e2deaa7a5797a8ae7079e85b93848dae75bfc	cache miss
autogen/src/cuda/fna/source_60.cu	cubin	source_60.cubin	38b0cfd2116118818af4ccdaa2477fc3838f0b299270dc376bded307d51511eb	cache miss
autogen/src/cuda/fna/source_60.cu	host	source_60.cu.o	4c01e151f1a6c173726212ccff755fcd1b157bae2145b0f5e255dede6ec72d54	cache miss
autogen/src/cuda/fna/source_70.cu	nvcc_outer	source_70.cu.o	b2bcc3d15b600ec6a5af4ba909f2a2236f6f86e20c8180d44b992f4f5a778181	not cacheable
autogen/src/cuda/fna/source_70.cu	module_id	source_70.module_id	8d684ebc6a2f75284878c079cfea820523429176fe8aaaaed8242fbb9721bb6b	cache miss
autogen/src/cuda/fna/source_70.cu	ptx	source_70.ptx	f21e09404c647e97232622016df3f7ef4fba886299e080246eef8afc2d9daf5f	cache miss
autogen/src/cuda/fna/source_70.cu	cubin	source_70.cubin	80731e8d09b3d09aead5f857449ceb185136adb1f3e6385eae51bc7830dab57c	cache miss
autogen/src/cuda/fna/source_70.cu	host	source_70.cu.o	780df5980264e3e296b9c12a2554378068cf3839692761733b72489d32c5dc8f	cache miss
autogen/src/cuda/fna/source_80.cu	nvcc_outer	source_80.cu.o	7d6ba565f4b6b4ba55cfe6ee7a745dd3ea04212ec8ae77dcf4a036c1f5ec40cd	not cacheable
autogen/src/cuda/fna/source_80.cu	module_id	source_80.module_id	8bbe406216b43d21f0141bd7dc74df952178d2d85454acb5569622dc5821d04e	cache miss
autogen/src/cuda/fna/source_80.cu	ptx	source_80.ptx	e2991d5ea2d032cf67b9d1570ee9a3b57f37de308d09d511fb6cc90f0fde0bc6	cache miss
autogen/src/cuda/fna/source_80.cu	cubin	source_80.cubin	3f79d00e4c36e69cfb4b9df1d4f3e4a033341e8bf8c045ed3bc06790d2d6f8a3	cache miss
autogen/src/cuda/fna/source_80.cu	host	source_80.cu.o	d7441df06bfc9dd382cf8b0263b0fff2ddd329fbff89f24e68b04df4da615892	cache miss
autogen/src/cuda/fna/source_90.cu	nvcc_outer	source_90.cu.o	ab9133eb4538a1875ecfe160de89f0c7caf0417e93094a23732fc6f645cdf066	not cacheable
autogen/src/cuda/fna/source_90.cu	module_id	source_90.module_id	81ffa34405da2b28980ffeba853fcbaf99346e10cb5a801e1e8aaf8b0d1f9bd9	cache miss
autogen/src/cuda/fna/source_90.cu	ptx	source_90.ptx	d649b04bcc0d67da4217a619195e20ea025a09e01d259a4ec55c1e6ec9e5b5c0	cache miss
autogen/src/cuda/fna/source_90.cu	cubin	source_90.cubin	8bc66ddb3cc6cde1784a707d55792cfda471d5745cc1a2f595371e8a7029fce0	cache miss
autogen/src/cuda/fna/source_90.cu	host	source_90.cu.o	79410c94a091815740d1b8976485aa69cac35c2decc147940f07f0d1afcfb5af	cache miss
autogen/src/cuda/hopper_fmha/source_3.cu	nvcc_outer	source_3.cu.o	c5624ec680cf877cf6478465fd23d83122c35c8a24ef2fe736b641f92e98d4d2	not cacheable
autogen/src/cuda/hopper_fmha/source_3.cu	module_id	source_3.module_id	6d12e2abe7a0cc013d35c8ccd792b096ee340a9c57bcc992865f4d9da23ae705	cache miss
autogen/src/cuda/hopper_fmha/source_3.cu	ptx	source_3.ptx	16b7acef341a9514e52e35e0e5605e097ec111810f0f2f05add446fe2c092139	cache miss
autogen/src/cuda/hopper_fmha/source_3.cu	cubin	source_3.cubin	c9afe5bcfb0ad23f518953ce9fad02d6f075bfe81468a3f05ddb45736b791dd2	cache miss
autogen/src/cuda/hopper_fmha/source_3.cu	host	source_3.cu.o	03723c49c60671a263e74b2e42cc9f91e9265ebe2126291a26a08b1f864d7268	cache miss
autogen/src/cuda/hopper_fmha_bwd/source_3.cu	nvcc_outer	source_3.cu.o	ffec9dbcb6341127c7d240b6b9d3376915ee7bca11430b7700e929262fe7b601	not cacheable
autogen/src/cuda/hopper_fmha_bwd/source_3.cu	module_id	source_3.module_id	5347c56116b1a06e51cf24694becb99314c08463119673c39174ad65ec473515	cache miss
autogen/src/cuda/hopper_fmha_bwd/source_3.cu	ptx	source_3.ptx	66b63ac779471ac4c2edb66f601aa42dde00c5d8ac8ff2429fc445a56df7219e	cache miss
autogen/src/cuda/hopper_fmha_bwd/source_3.cu	cubin	source_3.cubin	66f2003ea37e197285e4f92a942298e66e54c18bb88adc601f0bccc564dcc4d7	cache miss
autogen/src/cuda/hopper_fmha_bwd/source_3.cu	host	source_3.cu.o	21ad075044b7ad00b47b537f18d784312f582c62433e5852792198426f227c91	cache miss
autogen/src/cuda/hopper_fna/source_15.cu	nvcc_outer	source_15.cu.o	7fc314b292c23d4d4e1a596f77c9a2dff4e2ff43419bd7c6ec0b4010baaed103	not cacheable
autogen/src/cuda/hopper_fna/source_15.cu	module_id	source_15.module_id	395abd64d8daad5f110bc1680484245ad36c60949f5a9275b4a2d96caf81cc92	cache miss
autogen/src/cuda/hopper_fna/source_15.cu	ptx	source_15.ptx	12e0d4dbb9aae7c69e6be3632bf93bd318de9dbd7b7cae9f3ab97591b0ac4703	cache miss
autogen/src/cuda/hopper_fna/source_15.cu	cubin	source_15.cubin	1fbe49576b92da6a842a9fa2e3cb50cc9b0e23b525ab81b4cb27020294d7af21	cache miss
autogen/src/cuda/hopper_fna/source_15.cu	host	source_15.cu.o	2642414652c68a1527bc006d5d1d691afe74c96923e2b0c8ddebb43805e5b18c	cache miss
autogen/src/cuda/hopper_fna/source_6.cu	nvcc_outer	source_6.cu.o	8e89388c71135ed9d8b13d134c101b29129a69c2e3d5647d9176ca035d400102	not cacheable
autogen/src/cuda/hopper_fna/source_6.cu	module_id	source_6.module_id	98d435ad73f18d33451e19fa7e5e2f971e96cacd07b6bce88feced2f9a676e94	cache miss
autogen/src/cuda/hopper_fna/source_6.cu	ptx	source_6.ptx	01259f4f0ae115acdd44182065b87ca6d3bd5db3e291c2ec0f757512327124c4	cache miss
autogen/src/cuda/hopper_fna/source_6.cu	cubin	source_6.cubin	e9d11445d7f83a5579f444e7c39525e2a650b742bf44575af62991f96468097c	cache miss
autogen/src/cuda/hopper_fna/source_6.cu	host	source_6.cu.o	206476ae0176566aa9c1860283fa3a42517306538069a36e1428b353f4a782fa	cache miss
autogen/src/cuda/hopper_fna_bwd/source_1.cu	nvcc_outer	source_1.cu.o	31513d0ebd320548645ef16a1481a05893f62d88e87f36ebdb308e3fe6f8403c	not cacheable
autogen/src/cuda/hopper_fna_bwd/source_1.cu	module_id	source_1.module_id	61514e72a1ecb1f2d2352a881954da08030546f9a775f14631c6345e5462bfd7	cache miss
autogen/src/cuda/hopper_fna_bwd/source_1.cu	ptx	source_1.ptx	283a21e1355dac0a11404c17ba6fc39a2375e5bcbb0a7a6dd3bb4cabd5a0b69d	cache miss
autogen/src/cuda/hopper_fna_bwd/source_1.cu	cubin	source_1.cubin	2a2fcb1733400ebab25f31c080b3869dd9319e22a7775724578991a78896c80c	cache miss
autogen/src/cuda/hopper_fna_bwd/source_1.cu	host	source_1.cu.o	0cb1153fb087877a19c2f779079ca111f005ba0bbd977d966836677daee331dd	cache miss
autogen/src/cuda/reference/source_1.cu	nvcc_outer	source_1.cu.o	a5a7bdb054932ec2640bb9f329fca2ea610ccbc2697a198218bbe45152f49967	not cacheable
autogen/src/cuda/reference/source_1.cu	module_id	source_1.module_id	363931c91993537341e1d5d0f49a5bb970bbadf733e126b6f634f824ccf72bdf	cache miss
autogen/src/cuda/reference/source_1.cu	ptx	source_1.ptx	0086c85abb2f130ca62e0da783697e1f48eea89610d328fa813da5684d31a295	cache miss
autogen/src/cuda/reference/source_1.cu	cubin	source_1.cubin	ec6e034d829f8ee7b8264b1ab33501116ecc084f21b40ab41facf1f53524378b	cache miss
autogen/src/cuda/reference/source_1.cu	host	source_1.cu.o	5373c09e7dc8f68eec77d6ad91c8b5b7a58aa45525cef7f0ead8ab0d44c879e2	cache miss
