log_worked=true
source_log_lines=1389
total_result_lines=128
project_translation_units=24
project_cache_decisions=24
project_cache_hits=0
project_cache_misses=24
project_other_stage_results=24
project_cache_miss_pct=100.00

source	stage	output	hash_key	outcome
autogen/src/cuda/fna/source_26.cu	cubin	source_26.cubin	09e005b3d028e0a9347a6f4ae3c9d410ba77c4be0e345157bda8fe85ab3cc107	cache miss
autogen/src/cuda/fna/source_26.cu	host	source_26.cu.o	c2afd601b7639712d498037a1916c72c2789e6a87bf33f7727227ee5ff7ee939	cache miss
autogen/src/cuda/fna/source_36.cu	nvcc_outer	source_36.cu.o	0686f1dedfe1b155f5755a8df0922cd7ae5a295f46a4add08501444afaa3cbf6	not cacheable
autogen/src/cuda/fna/source_36.cu	module_id	source_36.module_id	fd7ab24522d421ac4f1b166d9d1c6ecab878f8a50065d8cc2bcc6e2413a75b1d	cache miss
autogen/src/cuda/fna/source_36.cu	ptx	source_36.ptx	c8ef18b72dad32b0e44be091f6aa1f043b31044684e46bf505d64b7cc59f1467	cache miss
autogen/src/cuda/fna/source_36.cu	cubin	source_36.cubin	85f1af5ae8f407c06ed62215a267b50c0dacc3bee8291bf1a43b43c695bfcb2a	cache miss
autogen/src/cuda/fna/source_36.cu	host	source_36.cu.o	4f142fcefe4b5f67cd022c886e799f16434ac9ac789c763b26684ce2afc1752f	cache miss
autogen/src/cuda/fna/source_46.cu	nvcc_outer	source_46.cu.o	3233dcdb53dbad02887cdd02e6f2d25e686ebd3251a31001fb1185206b35612c	not cacheable
autogen/src/cuda/fna/source_46.cu	module_id	source_46.module_id	3ca3b0a53b2fd3435094adedc19285b5ee5aafd86132432fd8522790e0b212a7	cache miss
autogen/src/cuda/fna/source_46.cu	ptx	source_46.ptx	6efc037fc9b88040be6b5ea97f580f31a485d7f659a098c9f6d032c2feee54bd	cache miss
autogen/src/cuda/fna/source_46.cu	cubin	source_46.cubin	6870b25c1c40ae6d3f3a7ca641c83d1c6deeb760fb98b1beb3ffc443514347ae	cache miss
autogen/src/cuda/fna/source_46.cu	host	source_46.cu.o	cae02ed21cab703cb9e1a56e344ce73919adac52a3ab8d35da322d65642f7b1e	cache miss
autogen/src/cuda/fna/source_56.cu	nvcc_outer	source_56.cu.o	5b24def2e377ba250bf49534fa6f60431595d011d030515486eafecf0f695946	not cacheable
autogen/src/cuda/fna/source_56.cu	module_id	source_56.module_id	471731ead87326748e42b22f8a2c9f90aea969f546681c38705c9e4909ffba92	cache miss
autogen/src/cuda/fna/source_56.cu	ptx	source_56.ptx	bd316ac588f23f011f3d8a9fa02f48310b142f851dbac6fbb6b927df7bceadd7	cache miss
autogen/src/cuda/fna/source_56.cu	cubin	source_56.cubin	4e89c0bc0bdd31920e17185f3eb2a11c653614c22fe1d9ce4e9a6596a4f2bdc5	cache miss
autogen/src/cuda/fna/source_56.cu	host	source_56.cu.o	82128ec08db5e703658f679b5cdcbdc85bee1e9075509dca1a1095253204268b	cache miss
autogen/src/cuda/fna/source_6.cu	nvcc_outer	source_6.cu.o	ed4f347427879e35fd36e35e0dde22c7bfebb33896dc7e83d28f58a983a97ee4	not cacheable
autogen/src/cuda/fna/source_6.cu	module_id	source_6.module_id	6361ae6d345d31332d6846ad5913392df46a88299eb680887a4e2077c664a401	cache miss
autogen/src/cuda/fna/source_6.cu	ptx	source_6.ptx	8b4ba9bba9f43b646d91418676d88b5bd9bd5b499286569d2e5b3a2ff0b23b8e	cache miss
autogen/src/cuda/fna/source_6.cu	cubin	source_6.cubin	a12fddeaf59ca06d232d3082aaa800fb5127acbeda258ed003a09ee7549031e2	cache miss
autogen/src/cuda/fna/source_6.cu	host	source_6.cu.o	0b43caaae1d5faf712b1d3c8b700dd42a9309a852f1cf2341d8b36153b3a61f5	cache miss
autogen/src/cuda/fna/source_66.cu	nvcc_outer	source_66.cu.o	85e6ece320085544bd8a3162378adea27709d04c10f3acfa66279388baeb4797	not cacheable
autogen/src/cuda/fna/source_66.cu	module_id	source_66.module_id	7905e55bc7ef3f2a20bdf6506556c069c318492c1704262363f78422c69b17d6	cache miss
autogen/src/cuda/fna/source_66.cu	ptx	source_66.ptx	1ec1309141b3a978d278f6b18ed3b8f416f4279da78a83dff383501830fbd27e	cache miss
autogen/src/cuda/fna/source_66.cu	cubin	source_66.cubin	b325826d929acb5026f5ffcf46348306cc760c32e9f1216cb8c07a56ec97bac4	cache miss
autogen/src/cuda/fna/source_66.cu	host	source_66.cu.o	0bf70b916eb515e9430878bd3d894466472ff061c756a3b85d2e75a7ebe46410	cache miss
autogen/src/cuda/fna/source_76.cu	nvcc_outer	source_76.cu.o	c5a88d7a7ee590fd2342c4e4faa258d71db9b63f4c328d8465241ca170630103	not cacheable
autogen/src/cuda/fna/source_76.cu	module_id	source_76.module_id	71c6edd6ae9091fe64b620beed43572fc27e934358ae1cec934e570588dcb210	cache miss
autogen/src/cuda/fna/source_76.cu	ptx	source_76.ptx	73eb8c9e999f7bc84f561d2029994e4e90e95878611b5b83c062bc8f32a42a60	cache miss
autogen/src/cuda/fna/source_76.cu	cubin	source_76.cubin	3768087640c936603b4a4563e776ac1024b7a1df94b211a07ef1de38e3bfca02	cache miss
autogen/src/cuda/fna/source_76.cu	host	source_76.cu.o	e7454901e33b85e9e60c328111bb621ecbb260371729949a150d35f253ba0ab6	cache miss
autogen/src/cuda/fna/source_86.cu	nvcc_outer	source_86.cu.o	539d3652194961e6cea6e12ac520cd87ecf3ed1e28e127c504072e1b4cf59d1f	not cacheable
autogen/src/cuda/fna/source_86.cu	module_id	source_86.module_id	97b9496cb7d609d84b879e0e39698045e884486c0305f796281d5dc00656811d	cache miss
autogen/src/cuda/fna/source_86.cu	ptx	source_86.ptx	048921e62671e56a0528d676e760b1d7ffe1688a6bf5778e00fe3ec17c890ce2	cache miss
autogen/src/cuda/fna/source_86.cu	cubin	source_86.cubin	fe86b9dc5f1f0eff6c749de564ecba6e3c1df44e778f7006661674d975a97d94	cache miss
autogen/src/cuda/fna/source_86.cu	host	source_86.cu.o	aaa2fd07eb476381d66ad5bab85a79685341b533523cdd68d25dfcde84e588a5	cache miss
autogen/src/cuda/fna/source_96.cu	nvcc_outer	source_96.cu.o	8056e813cb225207b1c017c2d6ce022d85818656c49c25e7693c24e920994228	not cacheable
autogen/src/cuda/fna/source_96.cu	module_id	source_96.module_id	ff85d57cc39657bc5284a8e78fe38a329c5da3a58456899e78786e5a32615e4d	cache miss
autogen/src/cuda/fna/source_96.cu	ptx	source_96.ptx	baeb1bfa0a463b5a37eaef2536879590f291c18c1de4c0dbb43b5f602b9dd372	cache miss
autogen/src/cuda/fna/source_96.cu	cubin	source_96.cubin	d2000cc6963e3fdb59c5b9870debe268e8ade992d8753928969f8de3ad26c55d	cache miss
autogen/src/cuda/fna/source_96.cu	host	source_96.cu.o	88f54b7b09e1de6147747651d21dae6310499ca1a27190dc9967aad842537340	cache miss
autogen/src/cuda/hopper_fmha/source_5.cu	nvcc_outer	source_5.cu.o	6304d9cccb1e56fc03e660fa02c5bcabaeaa0e1969ffa0b83c92d95ae7a0594b	not cacheable
autogen/src/cuda/hopper_fmha/source_5.cu	module_id	source_5.module_id	b60f89bfb3042739baef51a53a7c277f07d8fb1d1d9f291c5f6e35ab320ddf44	cache miss
autogen/src/cuda/hopper_fmha/source_5.cu	ptx	source_5.ptx	c7d2ed18167bd67b05920a7111975b5461eeac05d2ef3871f000d8f2540f6651	cache miss
autogen/src/cuda/hopper_fmha/source_5.cu	cubin	source_5.cubin	1332a02a039ea2491498f87486e4d9d30d013f16e551ed3db57fe12a2eebc06c	cache miss
autogen/src/cuda/hopper_fmha/source_5.cu	host	source_5.cu.o	12f6c5e26b9ce06ebf0dc67b71c81a90b6a742504e92a17941ea01303e000b3d	cache miss
autogen/src/cuda/hopper_fmha/source_8.cu	nvcc_outer	source_8.cu.o	d9cd2ff8806a220ff43f4a3b3705a0a969d6bd250051d0be354bc65c603d8824	not cacheable
autogen/src/cuda/hopper_fmha/source_8.cu	module_id	source_8.module_id	8df859310c2a4d2a5cb2dfa615c8b4bb10f9b1731cc926b9b1445d125bfc86e3	cache miss
autogen/src/cuda/hopper_fmha/source_8.cu	ptx	source_8.ptx	87a954a57fc63d85f51d0fb0b4c55e419443902ffd25bfb170e34bb91c7b37a3	cache miss
autogen/src/cuda/hopper_fmha/source_8.cu	cubin	source_8.cubin	f330672733d218e7ca6c0fbb670aca1bfefcd4832716134615b1cdf9165c4d1d	cache miss
autogen/src/cuda/hopper_fmha/source_8.cu	host	source_8.cu.o	137cf39fb8012407c9f584076e9a3ac958bd3e5cd9b6dc4a057831bebc0c4033	cache miss
autogen/src/cuda/hopper_fmha_bwd/source_5.cu	nvcc_outer	source_5.cu.o	86603219141b593121e57460a903dec40fa11253182b440420e545b0ea2507ab	not cacheable
autogen/src/cuda/hopper_fmha_bwd/source_5.cu	module_id	source_5.module_id	9ab1442a491d01d5bd6d28f24ed67fa01511d49c5a37ee913a2282cc5a9a01a2	cache miss
autogen/src/cuda/hopper_fmha_bwd/source_5.cu	ptx	source_5.ptx	4a0a39f1c4b72108db91ca2d45bd53a105d78385fdac9bf68eb5453af8ef4433	cache miss
autogen/src/cuda/hopper_fmha_bwd/source_5.cu	cubin	source_5.cubin	e36a972d4648970640efb308380dea3a92d6b18954679ac7e8dfb29007729d74	cache miss
autogen/src/cuda/hopper_fmha_bwd/source_5.cu	host	source_5.cu.o	771c88403bbfc3055ef4a0a70bb69f74066809a49bbb3798611c55dda194c754	cache miss
autogen/src/cuda/hopper_fmha_bwd/source_8.cu	nvcc_outer	source_8.cu.o	cc542c60ba306bb332b86a432edb0c00fe695b1b36ded6114e381a91fadf8f88	not cacheable
autogen/src/cuda/hopper_fmha_bwd/source_8.cu	module_id	source_8.module_id	a08b6630735649dd39266f5283d78bec6393c2a89e3614067a5c5907dca60bb0	cache miss
autogen/src/cuda/hopper_fmha_bwd/source_8.cu	ptx	source_8.ptx	3f8f8d1280ff840f284317bf79986c15d648a000de4c5e483cfe2fc85ec59c81	cache miss
autogen/src/cuda/hopper_fmha_bwd/source_8.cu	cubin	source_8.cubin	56a91055bcb0688e40c72e962231f50bf49dbdebcdce0c9cac072ffba7998eba	cache miss
autogen/src/cuda/hopper_fmha_bwd/source_8.cu	host	source_8.cu.o	ad36ef1ee5f662b2f8c6a8b4b8686f49c75b2c7a5c2c658fc7e5fd66fcdce183	cache miss
autogen/src/cuda/hopper_fna/source_0.cu	nvcc_outer	source_0.cu.o	19decf82039c8684ea6ec9c22601768839ce481c29bacf100a54ee46dd2ac434	not cacheable
autogen/src/cuda/hopper_fna/source_0.cu	module_id	source_0.module_id	9ac6494f8ef4042b523920b1e7af687fbab6b6279797ff29a737f1eeaf9240f7	cache miss
autogen/src/cuda/hopper_fna/source_0.cu	ptx	source_0.ptx	da9528d1c40232ef7153c122f464db3d11e35702b02206a8b5e54087ab87e493	cache miss
autogen/src/cuda/hopper_fna/source_0.cu	cubin	source_0.cubin	d33c87167a7449244e0ae40bcfecff42f5a67f4a9eef5c32b8532a17052d41ee	cache miss
autogen/src/cuda/hopper_fna/source_0.cu	host	source_0.cu.o	e60261ba0f474ba73036daf17086373677d108a80c3e9dd9e412007724c8030b	cache miss
autogen/src/cuda/hopper_fna/source_13.cu	nvcc_outer	source_13.cu.o	2605240754dd9dbae0b4b0e0d49a3c9ac9ede2d636c6801167ee9293dd4bf7f3	not cacheable
autogen/src/cuda/hopper_fna/source_13.cu	module_id	source_13.module_id	701fb1885093234b28c316dff10bb6a8d243a2c0e22d611790b2bf820f576390	cache miss
autogen/src/cuda/hopper_fna/source_13.cu	ptx	source_13.ptx	c9ef155016fa478f6b0f68371ebf88df08a87306d4892e58b56ab921217904ad	cache miss
autogen/src/cuda/hopper_fna/source_13.cu	cubin	source_13.cubin	1ddf4c1be704724b94c2a5b9d39c1795b9b58ca08a8ed94069f756ab05793a8a	cache miss
autogen/src/cuda/hopper_fna/source_13.cu	host	source_13.cu.o	18657ddc8214e5b9b477842b94e7b08c7f753d9da49144c07307d8e34d1566c4	cache miss
autogen/src/cuda/hopper_fna_bwd/source_7.cu	nvcc_outer	source_7.cu.o	16a805282359e35290d8736233cae2a1d98ec2079b9d5170bffcc3bfe9ed9175	not cacheable
autogen/src/cuda/hopper_fna_bwd/source_7.cu	module_id	source_7.module_id	e2f3f04331d6c086cf56b9ea367a6173d542691697e45ce6fffc94c334d66e57	cache miss
autogen/src/cuda/hopper_fna_bwd/source_7.cu	ptx	source_7.ptx	dfd702120a2dc0fcc71e988c4dbacf9c128d013c6d5e17a23f063594eb48a925	cache miss
autogen/src/cuda/hopper_fna_bwd/source_7.cu	cubin	source_7.cubin	e39cb8b5fd9a3fc6b650005afa514736bd6dbc57a297ab4d63cfa1049491cfd6	cache miss
autogen/src/cuda/hopper_fna_bwd/source_7.cu	host	source_7.cu.o	633a948fdc1535718b423d8074078ec7c1db7013fa7be28feaf0029a6b7db3f0	cache miss
src/compute_delta.cu	nvcc_outer	compute_delta.cu.o	d210c26e73f218d71a2274d64c609b5c4c105f04ef440242eaf2dc820a7cd22f	not cacheable
src/compute_delta.cu	module_id	compute_delta.module_id	454323ac731ca0209d1dd1d7f968fe2af2f0978edf0f5d3aadce17cf8dd4cd90	cache miss
src/compute_delta.cu	ptx	compute_delta.ptx	95dba1cd3e94c0e97f78b52b4c49997730266ce2921fd2d27bbceac5cb0320c5	cache miss
src/compute_delta.cu	cubin	compute_delta.cubin	14ba8c663cbc7af4ea07463ae32ba9fdc8b3e6ed4137076413dfd9e5e5a84736	cache miss
src/compute_delta.cu	host	compute_delta.cu.o	6786bacfab936ebb8c03d718b4ed683501e6450fcf17d2dc22465af202c20085	cache miss
src/reference_backward.cu	nvcc_outer	reference_backward.cu.o	b5ae0f325f0c28cb6f3bfe9b524a5e114644d5e4a5ba02d29ce4a10ee8dbce61	not cacheable
src/reference_backward.cu	module_id	reference_backward.module_id	28168bf06d4116f62532b6bef2ea0d5f092def672cec0073daa70e4ddfbfeffd	cache miss
src/reference_backward.cu	ptx	reference_backward.ptx	d3b3fa04f38f365f271cc53a401e9946e6b972a28332d2617eef96db91bdb134	cache miss
src/reference_backward.cu	cubin	reference_backward.cubin	bdc8c3dc7eb019be6f9cc5a584edbbe63b6b3e417d4f5a7a87423ee8ba96b40e	cache miss
src/reference_backward.cu	host	reference_backward.cu.o	67796d029e4b7f5291f1dbcd155fa13224726667f42da73e6e417edc97dc424e	cache miss
