log_worked=true
source_log_lines=1659
total_result_lines=153
project_translation_units=29
project_cache_decisions=29
project_cache_hits=0
project_cache_misses=29
project_other_stage_results=29
project_cache_miss_pct=100.00

source	stage	output	hash_key	outcome
autogen/src/cuda/fna/source_121.cu	module_id	source_121.module_id	8cbce3693d806ba55b84ef81ec758c657c911ba52120ccf3185e85ac3a25e230	cache miss
autogen/src/cuda/fna/source_121.cu	ptx	source_121.ptx	8b19dafc2652f2fcd4da2c967b13ef8c91808d59e31c321930a27a2f0ddc42f8	cache miss
autogen/src/cuda/fna/source_121.cu	cubin	source_121.cubin	158b723fa43d4d29a97fec5fe588bd709d900ad321bb4694710dcbeccc76abbd	cache miss
autogen/src/cuda/fna/source_121.cu	host	source_121.cu.o	4ae8d879fe73fd18d1344620deca09457500ac1aba584647e2bd100eb852340f	cache miss
autogen/src/cuda/fna/source_14.cu	nvcc_outer	source_14.cu.o	461ef6adcddafeb5ef0edfe5c2790a3008015434e7b64d4e9a83e116e9db664c	not cacheable
autogen/src/cuda/fna/source_14.cu	module_id	source_14.module_id	a25fdfc550e266b61d8b825950ef0ee74bc4a7ec038b502f93004c2a2db6631e	cache miss
autogen/src/cuda/fna/source_14.cu	ptx	source_14.ptx	7113669abe77447026499d6e2f1d06bc3d5f162ee5c4acd28ec7c0f35142603b	cache miss
autogen/src/cuda/fna/source_14.cu	cubin	source_14.cubin	369d4c6c8d479a7c22d1e171075d5a99ddd9212c7c12de70f075cfa8e0312a24	cache miss
autogen/src/cuda/fna/source_14.cu	host	source_14.cu.o	e703ee1ba190b0c287a9240709464366c1313e2427e48bf07cd673f5deb1e4ce	cache miss
autogen/src/cuda/fna/source_19.cu	nvcc_outer	source_19.cu.o	0fd96a882ccb99c2278ea37ac73a8c4eb1d752e3ef09d0bdadd5e7c3fdd5c7b0	not cacheable
autogen/src/cuda/fna/source_19.cu	module_id	source_19.module_id	1677a821a139d0d8730dac4b272ab5faca021964cdac9831d196fdda3dfc8c55	cache miss
autogen/src/cuda/fna/source_19.cu	ptx	source_19.ptx	fcc56a557015f9a7a151f3420271912ed90ca702d039104db130e16a53074a76	cache miss
autogen/src/cuda/fna/source_19.cu	cubin	source_19.cubin	915b805f138a251d9a3c2c15ee2ffdb28dea402330a2ce78d256add8caf29aba	cache miss
autogen/src/cuda/fna/source_19.cu	host	source_19.cu.o	b231f753da52555d8f769374a6745047573b811c116bb55a56c9229c2b7977dc	cache miss
autogen/src/cuda/fna/source_24.cu	nvcc_outer	source_24.cu.o	95529c18084ca57970569c9d49e078eb110eabb20f5471006805ec84a180f197	not cacheable
autogen/src/cuda/fna/source_24.cu	module_id	source_24.module_id	2a259b99bde40ce788ae4ddf7f6872b76905aa54d4bb63ccbfbc376b644edf18	cache miss
autogen/src/cuda/fna/source_24.cu	ptx	source_24.ptx	304d0065945d065dd231f52abe9a78ec411463d117363cfbc8d644240fd903a1	cache miss
autogen/src/cuda/fna/source_24.cu	cubin	source_24.cubin	2b907613a1b8fd0160ce1be74be31011b64e2b3c9d1d643fc2acffe00f0aa287	cache miss
autogen/src/cuda/fna/source_24.cu	host	source_24.cu.o	5c4ca1d6e2cc63386235b6622042728e640e9b3a6a7b5023c4a0601df67ba77f	cache miss
autogen/src/cuda/fna/source_29.cu	nvcc_outer	source_29.cu.o	d528ba7a41e6981dd5239f05e0d2266d4718b4c2915e1871bbd1985fb03d2cd2	not cacheable
autogen/src/cuda/fna/source_29.cu	module_id	source_29.module_id	2b297fca474bdd19bb22d2da0638b5213d2c06c57db46cb0937f031d607d4557	cache miss
autogen/src/cuda/fna/source_29.cu	ptx	source_29.ptx	6dba224ba62f4f89877fd213df34c0d7c513e3307436aae038e110b5c1fcf5d6	cache miss
autogen/src/cuda/fna/source_29.cu	cubin	source_29.cubin	471dda8e61c2d5f8078b7efc387388c1c9a2859e3ad31cdfb9a57cc10a2ccee5	cache miss
autogen/src/cuda/fna/source_29.cu	host	source_29.cu.o	ab57ad3b1f5b907c0d5ffbe75ec3f1f47154e0aa4f848554ab46531876b5d587	cache miss
autogen/src/cuda/fna/source_34.cu	nvcc_outer	source_34.cu.o	2cb85dc3209768cc5ed9d6b90e8d6eff2d2818cb02ad35cba4348f95747a3dcd	not cacheable
autogen/src/cuda/fna/source_34.cu	module_id	source_34.module_id	941eff4a8dcc1f002fc9885b91c2b3ec0c0712d499d70dab7924e8c857066239	cache miss
autogen/src/cuda/fna/source_34.cu	ptx	source_34.ptx	1a34c0a50aff8824f76e3f90e0ac3b9f7214aa65e2393078dccbb1a0aefd4c41	cache miss
autogen/src/cuda/fna/source_34.cu	cubin	source_34.cubin	f62539a212e68d09bb08a90a36923c560fe3a50e87dcc9312ac6dfc37d00c158	cache miss
autogen/src/cuda/fna/source_34.cu	host	source_34.cu.o	945461475f6bc2caa9781a47a730fe81595d68d03a7557cbc01bdbe265cc9a47	cache miss
autogen/src/cuda/fna/source_39.cu	nvcc_outer	source_39.cu.o	aa676091522827a2db1a958d034ce737567845ee0c37d7a711e92712d905d5b0	not cacheable
autogen/src/cuda/fna/source_39.cu	module_id	source_39.module_id	bf57cdb2bb2835d81649fc3dd52d675568534796e870aff267e60b8eab472bbf	cache miss
autogen/src/cuda/fna/source_39.cu	ptx	source_39.ptx	ae15f95d9d05b1c0f2adc5b85de199b1bc013f317ee7e0904a44b8c043250d9d	cache miss
autogen/src/cuda/fna/source_39.cu	cubin	source_39.cubin	25c32c28210797b2ec0a5170dba56a499f433a7e08bf04e583f39a6f1b0e0b21	cache miss
autogen/src/cuda/fna/source_39.cu	host	source_39.cu.o	51f5f5e51992acd37dd60a0692e1450d22616536e48d3e1671541a1bfc12c08b	cache miss
autogen/src/cuda/fna/source_4.cu	nvcc_outer	source_4.cu.o	a812856f18dcbabb8d4608d4fb2588f38213fffedbc9a4df1629e672c571e48f	not cacheable
autogen/src/cuda/fna/source_4.cu	module_id	source_4.module_id	54f44dd76826fd40b00a7f360e33f3bf7630ad8fd7f6f6164df6df623b999db9	cache miss
autogen/src/cuda/fna/source_4.cu	ptx	source_4.ptx	bdb8f7063fac259f2ea8733e508c68271bbd59232eb38ca13dc1783abb784be4	cache miss
autogen/src/cuda/fna/source_4.cu	cubin	source_4.cubin	3b461ba3de737290cc2b81b820624f05b1f605960e255d0d54fae0a11b2f7333	cache miss
autogen/src/cuda/fna/source_4.cu	host	source_4.cu.o	11e63a733df4680bef7400fba45ef60816b6d0fb1f8752850e8f1d4dab233f5a	cache miss
autogen/src/cuda/fna/source_44.cu	nvcc_outer	source_44.cu.o	0374c966b28ae3fa537ea523c335cf797435e60d96062a4936205020a15e562f	not cacheable
autogen/src/cuda/fna/source_44.cu	module_id	source_44.module_id	d30457b05c2fa1530879968cdc72662bcc5f6aa82f356209d9e5cdd21a43cdfc	cache miss
autogen/src/cuda/fna/source_44.cu	ptx	source_44.ptx	96a8ba8db0ef7bd09184b252c9d3a1273be3ede23cf29335ef47e3f695592c9a	cache miss
autogen/src/cuda/fna/source_44.cu	cubin	source_44.cubin	b4c3a6cdae145af0f19698682da39201c357f02d67c902a0b1bfb077e777c12b	cache miss
autogen/src/cuda/fna/source_44.cu	host	source_44.cu.o	14c175254576ca4a0f18b3ded1c486e56d8500deb0b60e47177648a7ab11593e	cache miss
autogen/src/cuda/fna/source_49.cu	nvcc_outer	source_49.cu.o	a05bde88d76ea10ba55fa2b694bfc35e5a52e5af5146b5b0314487529d60c5be	not cacheable
autogen/src/cuda/fna/source_49.cu	module_id	source_49.module_id	6985dd2280038c8535fb6678ebcd9eb626f58a81904c2d58be61eff2aa6b4676	cache miss
autogen/src/cuda/fna/source_49.cu	ptx	source_49.ptx	0fccd621eaaa0361e27630ae8194eed8e1490821404b3d8f86c053c8f8f15790	cache miss
autogen/src/cuda/fna/source_49.cu	cubin	source_49.cubin	111d99533a9734850b0481936797667160a38b4ceaf3f00624a9b7988bea0b18	cache miss
autogen/src/cuda/fna/source_49.cu	host	source_49.cu.o	55a65f910b5620c15ae26936e978612cc6b6e98fe7e299ca6418e63583939328	cache miss
autogen/src/cuda/fna/source_54.cu	nvcc_outer	source_54.cu.o	5a4cf7435884f7ed72b6360c2fd3e03523209ae00262fc6ff95dc6ee23f1e3a1	not cacheable
autogen/src/cuda/fna/source_54.cu	module_id	source_54.module_id	7a58dad4d08bc5123935c351a510632db852fba56f9a38ec50a1a6ae0152470f	cache miss
autogen/src/cuda/fna/source_54.cu	ptx	source_54.ptx	918e11da6c7a217b2a19dc6dda5d77823ab6717b897ca5c10d0b0b61d0ed4a85	cache miss
autogen/src/cuda/fna/source_54.cu	cubin	source_54.cubin	14a2a1426ac99c26f43c988c1669dd0205462ece5b71f06fd8749069ade1d7fe	cache miss
autogen/src/cuda/fna/source_54.cu	host	source_54.cu.o	08391821b8b21d1d27f13cf809dd28578bc33a92dd16a046b56abd83bafdab7d	cache miss
autogen/src/cuda/fna/source_59.cu	nvcc_outer	source_59.cu.o	6e02ecc593cbbf6674dca8c5c27295fd6b68d04e9b559c097b32a01814ff3dfd	not cacheable
autogen/src/cuda/fna/source_59.cu	module_id	source_59.module_id	52b620842a8e5b25dcc106fd75d9ee6bcaafc9d6926b95febd96b7b419842bf1	cache miss
autogen/src/cuda/fna/source_59.cu	ptx	source_59.ptx	4b24ab60a77fbe524a3c43f46cfeac2d8158bd4383d7d25b1b73439d39a59fdb	cache miss
autogen/src/cuda/fna/source_59.cu	cubin	source_59.cubin	150455a30d542a6f40cb00662840657f3494939d2a97047838a0e8f4614a3041	cache miss
autogen/src/cuda/fna/source_59.cu	host	source_59.cu.o	51eeb0433a2c41ba117a3577d490cc2314ddddc3b1def8cc46b3cfdd049736d7	cache miss
autogen/src/cuda/fna/source_64.cu	nvcc_outer	source_64.cu.o	c4440de8e1258768e9ddd98309591b916148ba252b5b00bf7cd79c821617a1c0	not cacheable
autogen/src/cuda/fna/source_64.cu	module_id	source_64.module_id	9bb391bac109f50a0f239124e7980a428dc4ed4d1fe192dcc5972d8ca380c362	cache miss
autogen/src/cuda/fna/source_64.cu	ptx	source_64.ptx	432b20bb23dc1a3d7b8896b6c72f2a5680a5d6b643e613dda2c710ca9d570193	cache miss
autogen/src/cuda/fna/source_64.cu	cubin	source_64.cubin	a78cdbdbf19dbd54b941ddc33cde68828129c03f14e4ff90637d554f9c8b2885	cache miss
autogen/src/cuda/fna/source_64.cu	host	source_64.cu.o	819ac3e401e66d3b5bd6a972991cc5aae3002eb3dbbcb48aa85f5f52ed93550b	cache miss
autogen/src/cuda/fna/source_69.cu	nvcc_outer	source_69.cu.o	27544835e3bc18082a2d1dfdc165befaae7169ba92a4a1387d52dcb4e812cd38	not cacheable
autogen/src/cuda/fna/source_69.cu	module_id	source_69.module_id	d133ed23e115c5cc245195f94ee4f62161d7bfb86e257ac770c53019b8b759da	cache miss
autogen/src/cuda/fna/source_69.cu	ptx	source_69.ptx	8de0e206979c226d92a21dec5eaa1defba178069822c6c648501c844b4b659d0	cache miss
autogen/src/cuda/fna/source_69.cu	cubin	source_69.cubin	d499466de634080ecb9ec3d5f3158a2e2215bef42d534ee2975c894cf7884cfa	cache miss
autogen/src/cuda/fna/source_69.cu	host	source_69.cu.o	da9c743014e2c2944cde89fed1efae508c4f7e035883e913e896856f589b2340	cache miss
autogen/src/cuda/fna/source_74.cu	nvcc_outer	source_74.cu.o	1726c19e2bd5013afd21d0d9fa6de6739c4949c85d7a1c42e9fae9e2220ba6c1	not cacheable
autogen/src/cuda/fna/source_74.cu	module_id	source_74.module_id	e24ebfa866be7f3f8f7060f64793a61869b926106b9a18f01a5af543663bd928	cache miss
autogen/src/cuda/fna/source_74.cu	ptx	source_74.ptx	ba1e0f438cede56a8e054f3f4b5a35c6d7e7f695cb5c9e29e367d32c688307d2	cache miss
autogen/src/cuda/fna/source_74.cu	cubin	source_74.cubin	8e2f213e6c1559d3eac7c734e64974f0981d4c45bd8c05100eb36bd603df07c0	cache miss
autogen/src/cuda/fna/source_74.cu	host	source_74.cu.o	b578c9353b18935e1ea0ee4680462c0cb7b203667185be58639dd77daa1e8078	cache miss
autogen/src/cuda/fna/source_79.cu	nvcc_outer	source_79.cu.o	50e1f51be40913215006c77ca400be1b0a92019a2152877f252fa2efd573ade7	not cacheable
autogen/src/cuda/fna/source_79.cu	module_id	source_79.module_id	ec468e83d510ebb9dd98e8e3a3e4d705fe308ffa7704e33af46b5c8cdce0d1f1	cache miss
autogen/src/cuda/fna/source_79.cu	ptx	source_79.ptx	cee5e4cff7271cb8c55e53dfd3a2a884a281c6200f96bd6a81d285d11462c26f	cache miss
autogen/src/cuda/fna/source_79.cu	cubin	source_79.cubin	55f7a74e3d0833bb620b83d95357bae39f9ddf9833c21524270e87fdf38d81a2	cache miss
autogen/src/cuda/fna/source_79.cu	host	source_79.cu.o	33d517df6a765ec154e915fa25728c6f5837507b70956625ad2faf23d38de961	cache miss
autogen/src/cuda/fna/source_84.cu	nvcc_outer	source_84.cu.o	dd65626764f50104472bab2a7a524e4e652daff8ce151ca7c8cf1c4348b2b2ff	not cacheable
autogen/src/cuda/fna/source_84.cu	module_id	source_84.module_id	cbab11a8222a8e3842e43a7c334427cdd046e0d95e713c903ced798a37161a84	cache miss
autogen/src/cuda/fna/source_84.cu	ptx	source_84.ptx	2e72235d4b88e382152069ed680a20fe8eac7673fa105fceef39fd05c6521fa5	cache miss
autogen/src/cuda/fna/source_84.cu	cubin	source_84.cubin	b02338f2001f197c1c55abc09ba113d9b6ea0827d422bded45dce6abd49a2a99	cache miss
autogen/src/cuda/fna/source_84.cu	host	source_84.cu.o	d614962009c5b24c4756b18280a2c2ec8b96374ea55052767f3f0e9607069af0	cache miss
autogen/src/cuda/fna/source_89.cu	nvcc_outer	source_89.cu.o	f3a4bf171af22f5825593ff78ef4f2e6a5a792b2818a4cf8e1858fdb5a3eec0e	not cacheable
autogen/src/cuda/fna/source_89.cu	module_id	source_89.module_id	e87948062ab107d50a1161daabe3a82952d85a7e90a67de6b5df774f44d4d480	cache miss
autogen/src/cuda/fna/source_89.cu	ptx	source_89.ptx	08a2ffcdd528dc14bb404e32acab5af7cdb8bda2c6557710c9272a506f20c57d	cache miss
autogen/src/cuda/fna/source_89.cu	cubin	source_89.cubin	592f94f285abdfd71acf8a2280fc1357d1794784904a6df22110de4a009f446f	cache miss
autogen/src/cuda/fna/source_89.cu	host	source_89.cu.o	7bca36ed127dbca82b6cc28de30bf26f66507666073a2e1a71ac62340ad3d17e	cache miss
autogen/src/cuda/fna/source_9.cu	nvcc_outer	source_9.cu.o	b82828949a4eb91da106c577dfad38d4566ed871062e3336eda9019308784b5c	not cacheable
autogen/src/cuda/fna/source_9.cu	module_id	source_9.module_id	3cedd8d4be44b0444d1f6f1ce01a7d752fd35ea0565ae9158f05f70b0cadfd6e	cache miss
autogen/src/cuda/fna/source_9.cu	ptx	source_9.ptx	2bca25a2c586031189d5f1c0e85e346d682397a99328f67f564907f3102cea86	cache miss
autogen/src/cuda/fna/source_9.cu	cubin	source_9.cubin	705a74ab49e5c8a12c6f274b5ed1ad59b71b633dc5ec5b45af6d82f79ea5ed00	cache miss
autogen/src/cuda/fna/source_9.cu	host	source_9.cu.o	b9547a7669a4a7919bc9652eac02443dd4343c58ac5b1f06f8ae450df9433238	cache miss
autogen/src/cuda/fna/source_94.cu	nvcc_outer	source_94.cu.o	f36feab8a3f59ce7ce63c5faf50cfc3822f23f0e4e67011978b7d7bf74dee172	not cacheable
autogen/src/cuda/fna/source_94.cu	module_id	source_94.module_id	ddfbc682c5732945d951d104e119d6acab313996b7c934180d86feb0edab867d	cache miss
autogen/src/cuda/fna/source_94.cu	ptx	source_94.ptx	6f700447dae6bb76f36e45b2bc9f9e2e5996e7046d340ff74c8d9534f8ed89d9	cache miss
autogen/src/cuda/fna/source_94.cu	cubin	source_94.cubin	bb4b6166d46986c8917ecfc604dd57cae65fe2bb8e1feccb4849058a301613ca	cache miss
autogen/src/cuda/fna/source_94.cu	host	source_94.cu.o	df83a9bb408eb9ec6cc828d12302dd0f4f4cbdc4bd0a2131c9a6cc72ca484ec5	cache miss
autogen/src/cuda/fna/source_99.cu	nvcc_outer	source_99.cu.o	a69c3ebc56f36e5bc3656debd7d00a84b99788b38e05b72ba007b27494d95d37	not cacheable
autogen/src/cuda/fna/source_99.cu	module_id	source_99.module_id	7601afa9396baae09b45f71a515b24a85f475480b1cc15746add57544e26e4a5	cache miss
autogen/src/cuda/fna/source_99.cu	ptx	source_99.ptx	b77ee29ebfe71241ead9a4a6e7f32edeeb00a808268cd01df0bf02d734211d80	cache miss
autogen/src/cuda/fna/source_99.cu	cubin	source_99.cubin	67699652038cf0258bf509c8e784d7ccb04dd789b22739c987665ff99425ae2a	cache miss
autogen/src/cuda/fna/source_99.cu	host	source_99.cu.o	d8b651c0d6208c7ac3a53f9a19eafb09e91560f0c3297249149abf8abe3ef342	cache miss
autogen/src/cuda/hopper_fmha/source_7.cu	nvcc_outer	source_7.cu.o	dfeacf3247987bf47baeb8ee4c5cee53a20c6d54570f4fc799a4af2719f73ddc	not cacheable
autogen/src/cuda/hopper_fmha/source_7.cu	module_id	source_7.module_id	8f3c7724403e8578683e95307b604139fab96bf818c44fa8247caaf40bcc7794	cache miss
autogen/src/cuda/hopper_fmha/source_7.cu	ptx	source_7.ptx	a28105e79e70a0e8ba7e12dd926f1f160d44c0cee90a37b6979596a4be5b5c67	cache miss
autogen/src/cuda/hopper_fmha/source_7.cu	cubin	source_7.cubin	5c197f54a74e5ebce4b34d684c8296704c488a29b673ba3ba6438f3b1c241e92	cache miss
autogen/src/cuda/hopper_fmha/source_7.cu	host	source_7.cu.o	1faa91b1b7b6701122d483b1ba6f027700e4f886c36adaf799583f1b2a358068	cache miss
autogen/src/cuda/hopper_fmha_bwd/source_7.cu	nvcc_outer	source_7.cu.o	9892c225ef87a0789e7f02d99a6b808dff2ac7573b6d736e6a81e7f239ad2f1e	not cacheable
autogen/src/cuda/hopper_fmha_bwd/source_7.cu	module_id	source_7.module_id	0d9e1e07d8e2c17078366b8a726ffeec9dd59fe634ac71812b92e840ec791761	cache miss
autogen/src/cuda/hopper_fmha_bwd/source_7.cu	ptx	source_7.ptx	9d345d5462bd43eb6cd38f1de4e3264801008f5a4b336bac527688d62cf49241	cache miss
autogen/src/cuda/hopper_fmha_bwd/source_7.cu	cubin	source_7.cubin	808716b910361e2098b033680b409a03a519413e9a3a69b8b8a7f782f61de320	cache miss
autogen/src/cuda/hopper_fmha_bwd/source_7.cu	host	source_7.cu.o	0deb486459e9ea6519e6a3d85074ad35ff80ffbc4d1927fbf29c8e50e9b5e987	cache miss
autogen/src/cuda/hopper_fna/source_11.cu	nvcc_outer	source_11.cu.o	e28bf810c4c5761672be694802e46e0015c9d761aa3df8ba856c0d8ecaa468ad	not cacheable
autogen/src/cuda/hopper_fna/source_11.cu	module_id	source_11.module_id	c86962cad8fc44a1a7734fe2bfc13c980dae1e741011ed5ca36bcd1233337c86	cache miss
autogen/src/cuda/hopper_fna/source_11.cu	ptx	source_11.ptx	fc414dd9961ab8bdc5da576113b9af915ee26529ddf048ae5847f593482be110	cache miss
autogen/src/cuda/hopper_fna/source_11.cu	cubin	source_11.cubin	f8301f22b14596da308007daab2ea5296a5a1759aefcec4bc3fb9e6baf5beafb	cache miss
autogen/src/cuda/hopper_fna/source_11.cu	host	source_11.cu.o	4fb29f7f95c363d885272357a7e1102742449cba23804780da8a9056764ef74a	cache miss
autogen/src/cuda/hopper_fna/source_2.cu	nvcc_outer	source_2.cu.o	1af588fa9cc0344ccb8da239ceeeb641f195d446692d37cef783b81aa37422cb	not cacheable
autogen/src/cuda/hopper_fna/source_2.cu	module_id	source_2.module_id	b1e438daeaafd52ee91c0eeaefada610df1dff68df5efe215359b72566e6a7a2	cache miss
autogen/src/cuda/hopper_fna/source_2.cu	ptx	source_2.ptx	f31fdac47aaada9b4d1b0f450d4d36c45ca9620bee59f9dda5a53e2f76f569b1	cache miss
autogen/src/cuda/hopper_fna/source_2.cu	cubin	source_2.cubin	d38665bef737d71a05044765fb0bf209c5a86d6610946d8098cbcb9802b8ab84	cache miss
autogen/src/cuda/hopper_fna/source_2.cu	host	source_2.cu.o	fe24c9cf1158a472f750e97eabbfd80af2893b0fc3e4b72060173f789c915ba0	cache miss
autogen/src/cuda/hopper_fna_bwd/source_5.cu	nvcc_outer	source_5.cu.o	ce13db8826d044dbb1c1404fc2c216ea762774321d5899d4b1099d46e3e8578f	not cacheable
autogen/src/cuda/hopper_fna_bwd/source_5.cu	module_id	source_5.module_id	d93f659335b0c5d616d286da5d6dd53701634983b4eb6ee8892ddb00546db03c	cache miss
autogen/src/cuda/hopper_fna_bwd/source_5.cu	ptx	source_5.ptx	b69793d9af99da78d5ec697d50a766d524a9fca7dedcbe5d870c8d8252031522	cache miss
autogen/src/cuda/hopper_fna_bwd/source_5.cu	cubin	source_5.cubin	92b81954a6b746eba2a42c6618b787773481848d0751b9227ad63cddabb95031	cache miss
autogen/src/cuda/hopper_fna_bwd/source_5.cu	host	source_5.cu.o	4e46bd9ffab7c6197743d4c84ef3aa5b7cefa3e6e76e775ff597b2481ba65290	cache miss
