log_worked=true
source_log_lines=1335
total_result_lines=123
project_translation_units=23
project_cache_decisions=23
project_cache_hits=0
project_cache_misses=23
project_other_stage_results=23
project_cache_miss_pct=100.00

source	stage	output	hash_key	outcome
autogen/src/cuda/fna/source_102.cu	module_id	source_102.module_id	d2b51a9e13dfc1ac3c39de680a4aee6af53810b1142b05802c728f5e30b1020d	cache miss
autogen/src/cuda/fna/source_102.cu	ptx	source_102.ptx	8294e16bf9250966dc7aaef34f343fcbc0ae9802998892fae887881d97030eeb	cache miss
autogen/src/cuda/fna/source_102.cu	cubin	source_102.cubin	da336d74797b31818caf0bc1ac1cdf7ca7fd0d1203d859b6c1de0a6a102244b2	cache miss
autogen/src/cuda/fna/source_102.cu	host	source_102.cu.o	31282a3fe36b4f005a780e987277a0c8a6a2198bb03609eb3c9dce4e1ce214fb	cache miss
autogen/src/cuda/fna/source_112.cu	nvcc_outer	source_112.cu.o	55b3d4d5bdeb897e4a6f87ab54996c75fed1d80e5a7e9b5ad3c4d646d6f9c869	not cacheable
autogen/src/cuda/fna/source_112.cu	module_id	source_112.module_id	701edb060b3feb2daf4b4755c5ee2e45ee355e5f655a0b32e82c76d888b3d2e1	cache miss
autogen/src/cuda/fna/source_112.cu	ptx	source_112.ptx	cf1a5d273ccb01073ef93209c32c536bd5220f35a015fa015c1a8ac6a4e644ce	cache miss
autogen/src/cuda/fna/source_112.cu	cubin	source_112.cubin	cdb27caafa9b86827433b7b295009893713b4497d9fcee6b99ce4912d7870754	cache miss
autogen/src/cuda/fna/source_112.cu	host	source_112.cu.o	7b17e9dfb5f54ab2a1dc484c3fe4d076d5a39a387f08659e6a719ac1a4fb6d85	cache miss
autogen/src/cuda/fna/source_122.cu	nvcc_outer	source_122.cu.o	226e74dc5d3a5fac7d63908f93f33271cffb9ec8d650cdb095ce2de48cafa3e0	not cacheable
autogen/src/cuda/fna/source_122.cu	module_id	source_122.module_id	e9995797c611b3cf3fe8756774481f5523dc689b5fd132011035fd83223ee867	cache miss
autogen/src/cuda/fna/source_122.cu	ptx	source_122.ptx	0927b5ad5311ac22b417fbfe6be8bb3516578f5d7373dc2906b5281cd2f14983	cache miss
autogen/src/cuda/fna/source_122.cu	cubin	source_122.cubin	6c8bb461bd2c786b1a1036192b50c0e8f14b34aa0a0b51fda8705984a7e067ff	cache miss
autogen/src/cuda/fna/source_122.cu	host	source_122.cu.o	b6b9e1a12d555ee4eb040c8d1a61adea835bdb88947d59ae866412e9a0dee8ab	cache miss
autogen/src/cuda/fna/source_17.cu	nvcc_outer	source_17.cu.o	dc2bca39cb7c7a76d44e21a39314621597b589b7b6c4119d884d79ff4f4c6bae	not cacheable
autogen/src/cuda/fna/source_17.cu	module_id	source_17.module_id	c999c67a62b06617e7a1538a11ea854112ff4fae8eddc986df1494c9971fc3a7	cache miss
autogen/src/cuda/fna/source_17.cu	ptx	source_17.ptx	5eef36839f143cf8e45e3c892c8792795d1b19f7e5869bba6f75d499f6ab442a	cache miss
autogen/src/cuda/fna/source_17.cu	cubin	source_17.cubin	69dd199d784210ac3b0e9ebf487ceed2b0578ceec8140a83512d700236f26287	cache miss
autogen/src/cuda/fna/source_17.cu	host	source_17.cu.o	5843647737d80ba796cd9636fe7286f851cc1d8b96cd0bd28ad7fc0aacc1deac	cache miss
autogen/src/cuda/fna/source_27.cu	nvcc_outer	source_27.cu.o	2068a1fe57240b739ca14fddac110c18de616f0aeaff5a10c5ddcc2c3d7a36a9	not cacheable
autogen/src/cuda/fna/source_27.cu	module_id	source_27.module_id	450a796ef62d0236f1d6ded78cc7af5ef1f21affa7669876131e05f698e9bd56	cache miss
autogen/src/cuda/fna/source_27.cu	ptx	source_27.ptx	f871edf0d34e04db1574ffee5b0df9c78f8843dd2320ac66463664f26355fc2f	cache miss
autogen/src/cuda/fna/source_27.cu	cubin	source_27.cubin	69faec6699a306814aaad527a1c352eebbe7fe6bb99842a71bcc3c21b4b88769	cache miss
autogen/src/cuda/fna/source_27.cu	host	source_27.cu.o	6f7ad44cb30cf2b7f2124d3a37d65fd355f48104b4508173db9228d8d81f2172	cache miss
autogen/src/cuda/fna/source_37.cu	nvcc_outer	source_37.cu.o	a2539a0955dbecf709be5445124493bbd43009148d322f812fe5e6a02191dc40	not cacheable
autogen/src/cuda/fna/source_37.cu	module_id	source_37.module_id	fcff4386d74e8f1f71607dbfc48d5f5e192d105be493c3cea77257234e671d65	cache miss
autogen/src/cuda/fna/source_37.cu	ptx	source_37.ptx	258e4cb040199d9eb580975cb6c4fcf8accd3623f0a8753ef7a51071f1c1229a	cache miss
autogen/src/cuda/fna/source_37.cu	cubin	source_37.cubin	5db4336643b8e100e19bb56ea99ee5f672ed8ffa91f7f42996393702b115c883	cache miss
autogen/src/cuda/fna/source_37.cu	host	source_37.cu.o	2b4928bbfdad620bf15ef143d080188e68b15613a837e10b91211e8528c579d8	cache miss
autogen/src/cuda/fna/source_47.cu	nvcc_outer	source_47.cu.o	ba1d2e967b438c8cd1b30cedaf91085c9ea80ade650feac0ce555459d1cbfbff	not cacheable
autogen/src/cuda/fna/source_47.cu	module_id	source_47.module_id	8ef4df3e73c0a916d0b917aec17d556a9eb891b6cc49c44bca148d050d06da5b	cache miss
autogen/src/cuda/fna/source_47.cu	ptx	source_47.ptx	35b77a193c5d8afd3a02c5b82f1905ac025fe4cabc5fcb2ba2a908cac4802d49	cache miss
autogen/src/cuda/fna/source_47.cu	cubin	source_47.cubin	f7dd440b5fe3f8321a63d8bcd770392cf6e93ee91b650e6f7223c2e1440ff0b1	cache miss
autogen/src/cuda/fna/source_47.cu	host	source_47.cu.o	a217d66f61ed016f172df34a34ba85939ba0d312a43b654a059b21b3a4eb50a7	cache miss
autogen/src/cuda/fna/source_57.cu	nvcc_outer	source_57.cu.o	dea9013d6393ce1b6cdaf00cd37e6ae8193eeab73d55155b9ecbce88cdb557b4	not cacheable
autogen/src/cuda/fna/source_57.cu	module_id	source_57.module_id	62b30df7b0bab5e131e28436d7f358e4afa313a29b209bd3106af09046f7cede	cache miss
autogen/src/cuda/fna/source_57.cu	ptx	source_57.ptx	395b9877a61e4835ea7f7f77532355bd7e89ddf777aa039d6e8bcefd72bcfb3c	cache miss
autogen/src/cuda/fna/source_57.cu	cubin	source_57.cubin	55ec56b732802f51f34e6802f11319035c063146dd141db1115036ec96239831	cache miss
autogen/src/cuda/fna/source_57.cu	host	source_57.cu.o	14264feb1990ad867c2344a213256419817d4fcfcb853bf19a848a42e3869268	cache miss
autogen/src/cuda/fna/source_67.cu	nvcc_outer	source_67.cu.o	7a71e4a3626c416f09b97d5ba3cdda96e920c6a810db0e0b65d41ca057ee561a	not cacheable
autogen/src/cuda/fna/source_67.cu	module_id	source_67.module_id	2c5270d203319195cd56964e5d715f0e1892866f251caf324356d199123d5639	cache miss
autogen/src/cuda/fna/source_67.cu	ptx	source_67.ptx	fde43b766ac25ea7fcf0a6f3f3601046e2b0bbad8a263c49b0e8384e450b316c	cache miss
autogen/src/cuda/fna/source_67.cu	cubin	source_67.cubin	301b5b0317d7b600a4b5b1a624eb599a19c415e2c3a35c191fc45dae8712bea6	cache miss
autogen/src/cuda/fna/source_67.cu	host	source_67.cu.o	c01ea79f1be008cd520230d22325efef2430f92c92026ec9fdac7709acf8482f	cache miss
autogen/src/cuda/fna/source_7.cu	nvcc_outer	source_7.cu.o	2bca0752c523616984f61983cd5c21cfe9f8a1b7a6297dc95ca9c867693aa1dd	not cacheable
autogen/src/cuda/fna/source_7.cu	module_id	source_7.module_id	a2dca128d9daa18de265595ee965454b77541e4f297946fa0f84ec9425eaa264	cache miss
autogen/src/cuda/fna/source_7.cu	ptx	source_7.ptx	57790fcf265bf29f88738c1dd912dc522b16778084af8f9a1784441d2e56f121	cache miss
autogen/src/cuda/fna/source_7.cu	cubin	source_7.cubin	f71064c06128d70c7761c559a1d52a464f9f168a6201c9f1b89eb8c8a7be530c	cache miss
autogen/src/cuda/fna/source_7.cu	host	source_7.cu.o	9fa9000f0db7b52dec18620238976c02d10f9202b6fd4759cd31e246dd4dcaae	cache miss
autogen/src/cuda/fna/source_77.cu	nvcc_outer	source_77.cu.o	322c845d80172d8e4600671e442ddb38d21f34b16d8a32965d3523fc096e60c2	not cacheable
autogen/src/cuda/fna/source_77.cu	module_id	source_77.module_id	ea490588a7ff5128d21fc49d8ab94de429d4078eb12addec000f6ef83eb4fff6	cache miss
autogen/src/cuda/fna/source_77.cu	ptx	source_77.ptx	9b4e4d85c2bd0eaa72914cbf6d0ea0a30805ba541701501cdcbc8f7a246b9391	cache miss
autogen/src/cuda/fna/source_77.cu	cubin	source_77.cubin	36acc46f2c8562be3b5b075777cfcd125897def10b3bd3108c475e8bab7f67b9	cache miss
autogen/src/cuda/fna/source_77.cu	host	source_77.cu.o	f7bcf53b18d48d3f2c9c076463fe3d5c4e9dc7ba1d24bc19167cd8174b7c57d9	cache miss
autogen/src/cuda/fna/source_87.cu	nvcc_outer	source_87.cu.o	cca2b5a9e355430f4d09ca35161bc5fa6016f42f359fbda66b26078aafc48cd1	not cacheable
autogen/src/cuda/fna/source_87.cu	module_id	source_87.module_id	c1321a7cba4d90d6ab86a42563e92acc24f23dd8c6613487c0efef1802b046aa	cache miss
autogen/src/cuda/fna/source_87.cu	ptx	source_87.ptx	b2d6e26dca0d99cde2763176189e46c5ed1fb7629f54d124ba0399699a8f56d8	cache miss
autogen/src/cuda/fna/source_87.cu	cubin	source_87.cubin	b30719077c55a903548361ad6174a7da52250f6824666a640b2a5b0862ce5a6f	cache miss
autogen/src/cuda/fna/source_87.cu	host	source_87.cu.o	dae4c347f2c2c9a93dcfca423c3dc8595b028b6edf57121001bf44cd83d1a457	cache miss
autogen/src/cuda/fna/source_97.cu	nvcc_outer	source_97.cu.o	ead32a3ea03c49845af60e0fd07960ff04ea36f7ada83b14affb1722062d9e82	not cacheable
autogen/src/cuda/fna/source_97.cu	module_id	source_97.module_id	efde4bea7fdcedf36627db92fe381c0637fb91883b812a881493cf5c418684ce	cache miss
autogen/src/cuda/fna/source_97.cu	ptx	source_97.ptx	2409cbb60364bd9813095420e5b580d65b7cca3fc7a796ced35ac3d5fb5d1b76	cache miss
autogen/src/cuda/fna/source_97.cu	cubin	source_97.cubin	ad95ccfcb495896af05d87368d54f4f328d50760f5b9ea530e77c397b551fd8e	cache miss
autogen/src/cuda/fna/source_97.cu	host	source_97.cu.o	07f1bcf7b3a38598aa4557f3c9471da39858d7a977fdf7230b1b6cf71098d852	cache miss
autogen/src/cuda/hopper_fmha/source_4.cu	nvcc_outer	source_4.cu.o	07f9c89e0416d4336de412f19ebe26e7f46b8425d394ffae91f7e5aa5505edac	not cacheable
autogen/src/cuda/hopper_fmha/source_4.cu	module_id	source_4.module_id	ede532d2030654f1bfb1a21e279401ad241f49ec20dde28c14459f33d818ddc1	cache miss
autogen/src/cuda/hopper_fmha/source_4.cu	ptx	source_4.ptx	5dc5c739b827ef4b40a44cad4bb731c4fc85326cbdd3fbf1f4842fb998a59ab4	cache miss
autogen/src/cuda/hopper_fmha/source_4.cu	cubin	source_4.cubin	15e0f1bfb7f5f7ebd99c0883ab468f583ad85d8d3800ad8d169b30db4b7a0b44	cache miss
autogen/src/cuda/hopper_fmha/source_4.cu	host	source_4.cu.o	dda5884658dd2e33c3ca74c9da46aefabf494c7592703cb1d19c2d4eed504c34	cache miss
autogen/src/cuda/hopper_fmha/source_9.cu	nvcc_outer	source_9.cu.o	9f377a3441ce78f81bd86b56b455aa01f26b8fa413ca46f84f739f811d4834d0	not cacheable
autogen/src/cuda/hopper_fmha/source_9.cu	module_id	source_9.module_id	1d07ea80aef0c64d5e730c81581227e3c2d3ba163915921b13e697a0459737c7	cache miss
autogen/src/cuda/hopper_fmha/source_9.cu	ptx	source_9.ptx	f6b77579ec8f3c933c07bd3daea8d6ab1188bb96eb7482caa4e7caf9d9ddcb75	cache miss
autogen/src/cuda/hopper_fmha/source_9.cu	cubin	source_9.cubin	b819cb309f76b5979532a3fff4de7bd24cf8c5ce144e31042bbe7efd18b0ac80	cache miss
autogen/src/cuda/hopper_fmha/source_9.cu	host	source_9.cu.o	cb89c98c2dc46adb08364b3c6094e678158cef0998db8632f4350b74549c57b1	cache miss
autogen/src/cuda/hopper_fmha_bwd/source_4.cu	nvcc_outer	source_4.cu.o	7fe5af35ff4c8f9f3df507294a209fda339cbf7460eb3c3333a9ac718750c945	not cacheable
autogen/src/cuda/hopper_fmha_bwd/source_4.cu	module_id	source_4.module_id	04f9e4858e14f0c2b9d827db58c96c42942f6858e801cb3bfed43dbb881eaa65	cache miss
autogen/src/cuda/hopper_fmha_bwd/source_4.cu	ptx	source_4.ptx	6e785a3ce61040dd97ef954af37ffffd2be79129e173506359f66ed4701c95f4	cache miss
autogen/src/cuda/hopper_fmha_bwd/source_4.cu	cubin	source_4.cubin	460ac75fc5c43c97b8b23eb1c2c944a7d6518af31fb95e8f2ec2a092e68be5d1	cache miss
autogen/src/cuda/hopper_fmha_bwd/source_4.cu	host	source_4.cu.o	af9b423ba427cc9654225be6de373861b893fd4a481bd625e65d7743baa3293a	cache miss
autogen/src/cuda/hopper_fmha_bwd/source_9.cu	nvcc_outer	source_9.cu.o	9ffdb7079d666c0d0f4782b858440fa32fe48385d53b60085d092d0016486e3b	not cacheable
autogen/src/cuda/hopper_fmha_bwd/source_9.cu	module_id	source_9.module_id	51333e1cbbf26376e645b0cd6f4ca3fd9cdc77e2056da3ac4a1da834199953e4	cache miss
autogen/src/cuda/hopper_fmha_bwd/source_9.cu	ptx	source_9.ptx	53929a80bf8870fe23e0288a47570d6ef08834cb603d4709c7ac6b5e1327d597	cache miss
autogen/src/cuda/hopper_fmha_bwd/source_9.cu	cubin	source_9.cubin	e9c091104185636f2618abfbc60dba2baeb71cabacc19d463cdcf8d5dc032a4f	cache miss
autogen/src/cuda/hopper_fmha_bwd/source_9.cu	host	source_9.cu.o	8ab89c9a25ddcfd7b5839d214500b3ffe1c1ef64764f2755f36629410270dd76	cache miss
autogen/src/cuda/hopper_fna/source_1.cu	nvcc_outer	source_1.cu.o	2f42da471e44a1d12c7cab04dc0bec3f41f8dd921de6051c5c764352f33f6b2e	not cacheable
autogen/src/cuda/hopper_fna/source_1.cu	module_id	source_1.module_id	f777c41957229c90713df8ef154e22a2f25ffbe6972436097e184a579064c1bc	cache miss
autogen/src/cuda/hopper_fna/source_1.cu	ptx	source_1.ptx	7c5062401d63125449789c139db51c772cc62fe2d418e3c4e45ce1cf70107728	cache miss
autogen/src/cuda/hopper_fna/source_1.cu	cubin	source_1.cubin	70b5b01aebe6406569f31a5b8d03bda81a52d5998ca80f7363efb8352490a4e1	cache miss
autogen/src/cuda/hopper_fna/source_1.cu	host	source_1.cu.o	0f0a8eb46a93f8c794ef06e9ff1ce8d787e0062e9073b30211a6d8f6179ffafd	cache miss
autogen/src/cuda/hopper_fna/source_12.cu	nvcc_outer	source_12.cu.o	5d8692063dd4492b5ee89fa25529a6753240c1653dd2107383642ec60b157a17	not cacheable
autogen/src/cuda/hopper_fna/source_12.cu	module_id	source_12.module_id	fd82d6234f51a4eb09dc8559cf0522d59f18166031abe43887b67d6a5097b2aa	cache miss
autogen/src/cuda/hopper_fna/source_12.cu	ptx	source_12.ptx	5382e720172a089aad26261aa8dfbf63a40c8510480566f2897f648d19502394	cache miss
autogen/src/cuda/hopper_fna/source_12.cu	cubin	source_12.cubin	ef0abeb6f76fad84d272fd6601ce82ab6a52dc9b3caf46d50c9a84384a2024e1	cache miss
autogen/src/cuda/hopper_fna/source_12.cu	host	source_12.cu.o	a21bc1532d99697045b4cd71035de6d9b0943169868291308e32f195e9f1c2a7	cache miss
autogen/src/cuda/hopper_fna_bwd/source_6.cu	nvcc_outer	source_6.cu.o	3098656880e8e950ace42ea0198c509009f9f950ea2d9a11c03fab7a919e9ecf	not cacheable
autogen/src/cuda/hopper_fna_bwd/source_6.cu	module_id	source_6.module_id	609de94fe61bdd9ff69c8b0de499fca209361ddf0325672a7a099456496281a0	cache miss
autogen/src/cuda/hopper_fna_bwd/source_6.cu	ptx	source_6.ptx	8c494fb3a1bdce824bb2991eaa3a80dda675b8ef8be3d9b8e5ef3e9c4f1c7e83	cache miss
autogen/src/cuda/hopper_fna_bwd/source_6.cu	cubin	source_6.cubin	57043af4102e9b541c710f37ea0c27e6a5f64bcc85d2fafeb5607b9693beefc5	cache miss
autogen/src/cuda/hopper_fna_bwd/source_6.cu	host	source_6.cu.o	1f6781253c8deead15ad5ee22715817425be3653bd26c03306dfd0b9e26ea158	cache miss
src/blackwell_fna_backward.cu	nvcc_outer	blackwell_fna_backward.cu.o	bcdcdf095400d1627e4ae265641c6f300dc4068874187dde66fa7aeb0a38cac1	not cacheable
src/blackwell_fna_backward.cu	module_id	blackwell_fna_backward.module_id	ad984106890b3f31125c435970a3c8d46438355c4bf3d89df0a7965324c7a35a	cache miss
src/blackwell_fna_backward.cu	ptx	blackwell_fna_backward.ptx	b4a28bd6056d5ecf29ca6e5099dbebcf5da89980c82f613a451fa78350181582	cache miss
src/blackwell_fna_backward.cu	cubin	blackwell_fna_backward.cubin	d53432c35f72eb2097e840007cc3f1ad561bf48e0bb58ba1dea56dfa35515a9a	cache miss
src/blackwell_fna_backward.cu	host	blackwell_fna_backward.cu.o	f8c6d0c0f5445e12dce6486f9f9b62fb4ef04130eb5e55e20afccabc94e862e7	cache miss
